transaction_id,customer_id,transaction_amount,transaction_hour,merchant_category,customer_tenure_days,num_transactions_24h,num_failed_transactions_24h,avg_transaction_amount_30d,is_foreign_transaction,device_type,country,previous_chargebacks,account_age_days,risk_score_external,is_fraud
43016,8075,20.88,3,restaurant,2997,1,0,30.06,False,mobile,US,0,3128,0.0001,0
43017,6716,52.34,12,electronics,1755,6,0,36.59,False,desktop,US,0,1801,0.0063,0
43018,7798,67.83,3,grocery,488,3,1,142.23,False,pos,US,0,615,0.1112,0
43019,3470,302.35,0,travel,3164,1,0,120.1,False,mobile,US,1,3203,0.0006,0
43020,9462,23.6,22,electronics,1156,0,0,16.65,False,desktop,BR,0,1275,0.0846,0
43021,2655,178.42,2,grocery,3106,0,0,146.73,False,desktop,US,0,3405,0.0001,0
43022,6229,52.72,21,entertainment,18,0,0,45.68,False,tablet,US,0,389,0.0785,0
43023,5238,18.84,13,grocery,3005,0,1,29.13,False,mobile,CA,0,3295,0.0,0
43024,633,30.09,11,restaurant,1584,3,0,29.18,False,desktop,RU,0,1800,0.0065,0
43025,8122,35.56,10,restaurant,3529,0,0,49.97,False,pos,US,0,3871,0.0,0
43026,905,789.44,7,grocery,1676,0,1,176.48,False,mobile,US,0,1881,0.0036,0
43027,7671,117.44,4,entertainment,288,1,0,84.89,False,desktop,CA,0,427,0.3911,0
43028,4431,1056.68,17,utilities,3362,1,0,215.45,True,mobile,CA,0,3709,0.0,0
43029,6866,904.92,10,entertainment,3594,2,1,76.34,False,mobile,US,0,3946,0.0,0
43030,3824,48.04,3,gambling,652,3,0,51.91,False,mobile,BR,0,893,0.2694,0
43031,6644,9.7,20,entertainment,1585,2,0,9.12,False,tablet,GB,0,1802,0.0053,0
43032,6378,74.0,22,grocery,524,1,0,86.89,False,tablet,US,0,773,0.1053,0
43033,3942,149.0,13,utilities,1140,1,0,120.15,False,tablet,US,0,1449,0.1046,0
43034,8532,10.48,19,restaurant,1869,0,0,8.89,False,mobile,IN,0,2154,0.0003,0
43035,9452,32.51,23,electronics,1229,2,1,16.65,False,desktop,US,0,1550,0.0842,0
43036,9471,25.72,10,gambling,1388,1,0,19.31,False,mobile,US,0,1642,0.0669,0
43037,8054,39.96,22,electronics,2380,3,0,42.59,False,pos,US,1,2684,0.0009,0
43038,1761,119.94,17,restaurant,1405,1,0,108.05,False,mobile,US,0,1486,0.0035,0
43039,9665,12.08,6,grocery,149,3,1,17.85,False,desktop,US,0,425,0.5216,0
43040,5726,123.07,22,entertainment,1160,2,0,151.41,False,tablet,US,0,1210,0.0011,0
43041,2141,47.96,4,travel,2558,2,0,56.29,False,mobile,US,1,2691,0.0005,0
43042,5923,24.01,8,restaurant,2395,1,0,32.86,False,desktop,US,0,2509,0.0005,0
43043,6035,75.99,0,travel,909,2,1,38.45,False,mobile,US,1,980,0.3521,0
43044,4265,11209.61,10,grocery,2189,5,0,328.93,False,mobile,GB,0,2563,0.0631,0
43045,1095,42.55,4,grocery,1200,3,0,36.68,False,desktop,US,0,1483,0.0066,0
43046,6646,49.73,23,grocery,2584,4,2,55.13,False,mobile,US,0,2609,0.0003,0
43047,1689,40.0,14,entertainment,3430,2,0,44.23,False,desktop,CA,0,3490,0.0,0
43048,2609,75.01,18,grocery,1921,1,0,60.51,False,mobile,US,0,2056,0.0047,0
43049,7882,49.58,20,gambling,267,3,1,41.65,False,desktop,US,0,322,0.4329,0
43050,6655,184.7,22,grocery,338,2,0,44.27,False,desktop,US,0,343,0.5587,0
43051,1505,66.73,3,restaurant,2181,2,0,61.86,False,mobile,NG,0,2297,0.0013,0
43052,5631,50.0,14,restaurant,1739,2,0,26.63,False,tablet,GB,0,1957,0.0016,0
43053,2626,45.75,23,fashion,2114,2,1,40.19,False,tablet,CA,1,2494,0.0012,0
43054,7189,30.1,10,travel,956,0,0,39.75,False,mobile,US,0,1044,0.0093,0
43055,3426,100.36,0,restaurant,3577,0,1,97.62,False,desktop,US,0,3701,0.0,0
43056,1986,132.7,1,gambling,2897,1,0,97.41,False,desktop,US,0,3282,0.0002,0
43057,3323,31.07,17,fashion,2872,0,0,33.94,False,desktop,FR,0,3158,0.0001,0
43058,8783,90.16,18,grocery,446,0,0,81.6,False,desktop,US,0,611,0.3874,0
43059,489,24.85,20,entertainment,2793,1,0,46.16,False,mobile,RU,0,3187,0.0,0
43060,7279,28.41,11,travel,1842,1,1,14.74,False,tablet,US,1,1914,0.0115,0
43061,9345,93.34,4,entertainment,3624,0,0,23.35,False,mobile,GB,0,3824,0.0,0
43062,2557,20.91,12,gambling,2915,1,0,15.38,False,mobile,US,0,2991,0.0001,0
43063,1620,2.46,18,utilities,3620,1,2,3.34,False,mobile,US,0,3921,0.0,0
43064,9401,17.02,8,electronics,1745,0,0,17.52,False,mobile,GB,0,1884,0.0019,0
43065,4020,69.26,21,travel,2510,3,0,58.15,True,mobile,US,1,2721,0.0002,0
43066,2061,124.05,9,restaurant,3265,4,0,170.45,False,mobile,US,0,3434,0.0,0
43067,3104,76.38,21,restaurant,1602,0,0,52.22,False,desktop,DE,1,1698,0.0337,0
43068,5106,45.99,20,utilities,2350,3,1,57.51,False,mobile,GB,0,2469,0.0003,0
43069,4124,12.93,13,restaurant,971,0,0,20.72,False,mobile,US,0,975,0.1319,0
43070,5247,18.3,2,electronics,2133,2,0,23.87,True,mobile,BR,0,2404,0.0036,0
43071,3824,30.07,12,electronics,652,2,0,32.4,False,desktop,BR,0,893,0.038,0
43072,5251,23.47,0,utilities,545,0,0,14.25,False,desktop,DE,0,681,0.2724,0
43073,9036,67.01,12,electronics,1090,1,0,99.21,True,mobile,FR,0,1234,0.0581,0
43074,8174,95.64,2,crypto,1969,2,0,73.62,False,tablet,IN,0,2075,0.0027,0
43075,5937,61.77,12,travel,580,1,0,57.67,True,mobile,US,0,905,0.2836,0
43076,4169,109.12,8,grocery,1851,2,1,84.76,False,mobile,US,0,2226,0.0009,0
43077,8476,22.72,19,crypto,3169,1,0,22.05,False,mobile,US,0,3442,0.0,0
43078,3481,73.0,13,restaurant,2917,4,0,78.06,False,mobile,US,0,3032,0.0001,0
43079,8800,10.36,6,utilities,2841,2,0,12.41,True,mobile,CA,0,3108,0.0,0
43080,1879,59.11,6,restaurant,2653,1,0,50.39,False,desktop,US,0,3039,0.0,0
43081,2700,135.02,5,fashion,433,1,0,32.81,False,tablet,US,0,708,0.7079,0
43082,5995,519.0,9,utilities,485,0,0,510.56,True,desktop,IN,0,682,0.0986,0
43083,6956,115.3,19,travel,3319,1,0,64.99,False,desktop,US,0,3498,0.0,0
43084,9213,39.15,4,travel,3423,1,0,20.78,False,desktop,RU,1,3599,0.0,0
43085,4199,128.04,21,fashion,3477,2,0,79.14,False,mobile,IN,0,3790,0.0,0
43086,4065,25.8,19,electronics,2762,2,0,27.15,False,desktop,US,0,2868,0.0001,0
43087,671,32.06,22,fashion,3477,2,0,39.56,False,mobile,US,0,3589,0.0,0
43088,6781,59.24,22,utilities,3209,0,0,63.64,False,mobile,CA,0,3241,0.0,0
43089,7827,21.89,1,restaurant,1035,2,0,23.35,False,mobile,US,0,1334,0.0167,0
43090,101,78.07,5,fashion,3040,1,0,81.53,False,desktop,RU,0,3362,0.0,0
43091,6409,67.14,16,entertainment,1917,3,0,143.81,False,desktop,FR,0,2279,0.0001,0
43092,2938,130.25,10,entertainment,2635,1,0,74.33,False,desktop,US,0,3016,0.0004,0
43093,7465,34.45,6,fashion,1636,0,0,28.49,False,mobile,CA,0,1872,0.0003,0
43094,709,9.17,0,restaurant,1738,2,0,13.65,False,mobile,GB,0,2049,0.0008,0
43095,4856,34.47,2,other,2526,1,0,78.75,False,desktop,CA,0,2590,0.0,0
43096,8719,77.19,9,restaurant,2289,2,0,49.01,False,tablet,US,0,2603,0.0021,0
43097,9812,384.82,15,other,2089,1,0,335.03,False,desktop,CN,0,2372,0.0005,0
43098,7175,69.65,22,crypto,417,0,0,90.51,False,tablet,US,1,511,0.2274,0
43099,836,16.19,15,fashion,2836,0,0,22.15,False,mobile,US,0,3219,0.0,0
43100,5383,39.33,22,entertainment,1419,1,0,35.96,False,desktop,IN,0,1452,0.0039,0
43101,5221,47.95,2,fashion,1105,0,0,59.08,False,tablet,US,1,1275,0.0152,0
43102,4832,25.98,10,utilities,392,1,0,19.65,False,pos,CA,0,726,0.0678,1
43103,4648,39.38,2,electronics,294,1,0,33.84,False,pos,BR,0,666,0.2184,0
43104,214,109.45,14,grocery,1641,2,0,58.28,False,tablet,CA,1,1706,0.0011,0
43105,6855,10.43,10,grocery,3185,0,0,4.47,False,desktop,FR,0,3409,0.0001,0
43106,5995,575.06,6,grocery,485,2,1,451.4,False,mobile,US,0,682,0.3136,0
43107,5438,29.15,4,electronics,45,3,0,26.82,False,pos,US,0,352,0.8323,0
43108,7108,330.0,4,entertainment,1896,2,0,199.68,False,desktop,US,1,2180,0.0016,0
43109,5484,485.17,9,other,3083,2,0,70.37,False,mobile,US,0,3266,0.0002,0
43110,4222,102.64,21,fashion,1895,0,0,46.43,False,tablet,US,0,2278,0.0005,0
43111,3304,40.85,2,entertainment,1001,1,0,36.47,False,desktop,IN,0,1396,0.025,0
43112,3906,803.11,4,grocery,2786,3,1,699.46,False,desktop,IN,0,2833,0.0,0
43113,5117,374.88,14,grocery,933,1,0,192.61,False,tablet,US,0,1180,0.0987,0
43114,3683,30.81,11,utilities,787,1,0,31.72,False,pos,US,0,990,0.0293,0
43115,4340,22.61,20,gambling,1835,1,0,20.94,False,pos,US,0,1843,0.0056,0
43116,6381,50.32,9,fashion,1062,0,0,51.95,False,mobile,RU,0,1137,0.105,0
43117,5503,21.26,22,utilities,129,2,0,33.0,False,mobile,US,0,447,0.3503,1
43118,4302,42.07,21,grocery,2396,0,0,53.53,False,mobile,GB,0,2619,0.0,0
43119,8713,13.0,2,fashion,3135,1,0,14.21,False,mobile,US,1,3447,0.0001,0
43120,3364,10.02,9,electronics,2995,1,0,12.27,False,desktop,CN,0,3350,0.0,0
43121,2682,38.26,20,utilities,370,2,0,28.36,False,mobile,US,0,719,0.7027,0
43122,3333,129.76,4,electronics,906,3,0,144.88,False,mobile,US,0,1222,0.0641,0
43123,6240,17.79,19,utilities,996,0,0,10.79,False,pos,CN,0,1286,0.0557,0
43124,89,39.99,21,electronics,2803,6,0,23.9,False,desktop,US,1,2971,0.0002,0
43125,3575,33.73,13,electronics,3479,4,1,26.75,False,mobile,US,0,3735,0.0,0
43126,448,11.51,12,restaurant,3489,1,0,12.13,False,mobile,US,0,3530,0.0,0
43127,7859,908.05,4,utilities,348,0,1,42.65,False,desktop,US,0,629,0.9065,1
43128,3626,9.15,3,grocery,2712,1,0,13.62,False,desktop,CA,0,2847,0.0,0
43129,1630,17.65,12,grocery,464,2,0,24.5,False,mobile,GB,0,673,0.0626,0
43130,4900,8.94,2,electronics,2136,3,1,12.29,False,pos,CA,0,2331,0.0134,0
43131,3583,90.94,4,utilities,754,3,1,85.78,False,mobile,GB,0,1069,0.0421,0
43132,9281,51.83,3,restaurant,1998,2,1,39.76,False,pos,US,0,2329,0.0007,0
43133,6688,48.93,23,other,378,1,0,59.55,False,mobile,US,1,519,0.3695,0
43134,4725,437.68,18,grocery,1061,2,1,259.64,False,desktop,US,0,1346,0.2412,0
43135,9694,62.5,11,electronics,504,2,0,37.86,False,desktop,US,0,837,0.7146,0
43136,7271,395.55,9,grocery,1112,4,0,268.29,False,mobile,US,0,1140,0.0814,0
43137,1940,26.81,23,fashion,759,0,0,78.2,False,pos,DE,0,1078,0.003,0
43138,4595,36.51,13,restaurant,2252,6,0,33.13,False,mobile,US,0,2265,0.0016,0
43139,4941,86.92,11,electronics,2655,4,0,80.01,False,desktop,CA,0,2790,0.0003,0
43140,9160,20.26,16,entertainment,275,1,0,21.97,False,desktop,US,0,304,0.4053,0
43141,5525,16.05,0,grocery,2239,2,2,16.14,False,mobile,GB,0,2538,0.0013,0
43142,6851,25.11,1,fashion,1288,1,0,15.24,False,desktop,FR,0,1411,0.1259,0
43143,1631,92.27,9,restaurant,2091,1,0,81.22,False,mobile,GB,0,2332,0.0043,0
43144,4004,14.67,19,gambling,1630,0,0,16.0,False,mobile,US,0,1990,0.0013,0
43145,1812,54.88,15,restaurant,2382,1,1,63.52,False,mobile,US,0,2734,0.0004,0
43146,4437,309.25,17,grocery,2391,1,0,224.32,False,mobile,US,0,2761,0.0008,0
43147,8704,16.47,22,grocery,250,4,0,20.72,False,desktop,US,0,452,0.7169,0
43148,8543,7.34,7,utilities,1722,1,0,12.65,False,desktop,DE,0,2012,0.0007,0
43149,1508,23.19,0,entertainment,1752,0,1,15.58,False,tablet,US,0,2053,0.0251,0
43150,4095,35.86,12,fashion,3504,0,0,32.08,False,mobile,US,0,3634,0.0,0
43151,9535,50.07,11,restaurant,311,0,0,51.92,True,tablet,US,0,695,0.6759,0
43152,1269,59.01,3,electronics,3480,1,0,64.29,False,pos,US,0,3822,0.0,0
43153,1578,42.29,10,grocery,2918,3,0,37.53,False,desktop,US,2,3242,0.0001,0
43154,914,82.75,13,other,3578,1,0,72.15,False,mobile,GB,0,3649,0.0,0
43155,5148,141.74,22,electronics,3018,0,0,114.51,False,mobile,CN,0,3161,0.0,0
43156,9973,47.45,3,other,2200,3,1,33.81,False,mobile,IN,0,2446,0.0036,0
43157,8883,37.37,1,restaurant,1005,2,0,103.03,False,mobile,US,0,1076,0.1081,0
43158,2220,75.44,22,restaurant,703,1,1,54.68,True,desktop,US,0,943,0.0769,0
43159,8052,36.85,11,grocery,3457,0,0,26.66,False,tablet,US,0,3666,0.0,0
43160,281,92.57,0,fashion,1007,4,0,101.78,False,pos,GB,0,1292,0.0187,0
43161,6000,56.31,2,electronics,358,3,0,69.84,False,mobile,US,0,738,0.5138,0
43162,8727,25.89,17,fashion,3256,0,0,21.7,False,desktop,DE,0,3482,0.0,0
43163,3478,139.99,15,restaurant,1940,1,0,74.58,False,mobile,GB,0,2257,0.0019,0
43164,3823,14.11,9,electronics,2001,2,0,16.73,False,desktop,US,0,2095,0.0044,0
43165,6523,12.02,14,electronics,579,1,0,14.89,False,mobile,BR,0,596,0.7418,0
43166,8737,74.99,0,crypto,1603,2,0,62.7,False,pos,US,0,1976,0.0118,0
43167,5383,60.7,7,grocery,1419,1,0,57.75,True,desktop,US,0,1452,0.0155,0
43168,9414,78.06,19,grocery,316,0,0,49.63,False,desktop,US,0,618,0.2654,0
43169,5834,26.08,15,restaurant,892,1,0,35.74,False,desktop,CA,0,1245,0.0988,0
43170,3378,13.99,23,fashion,2127,1,1,8.67,False,mobile,DE,1,2350,0.0233,0
43171,8434,383.08,18,restaurant,2479,2,0,186.46,False,pos,CA,0,2871,0.0003,0
43172,8138,95.7,4,electronics,3322,3,0,78.98,False,mobile,RU,0,3592,0.0,0
43173,6452,63.91,9,fashion,2949,0,2,107.28,False,mobile,DE,0,3004,0.0,0
43174,1370,23.59,12,restaurant,2317,0,1,35.39,False,mobile,BR,0,2485,0.0003,0
43175,28,12.36,7,fashion,3004,2,0,24.67,False,mobile,US,1,3294,0.0,0
43176,530,130.11,15,travel,3362,3,0,180.95,False,tablet,US,0,3509,0.0,0
43177,2508,68.76,20,electronics,2262,1,0,77.62,False,mobile,US,0,2404,0.0002,0
43178,2366,39.65,23,travel,314,2,0,22.95,False,pos,IN,0,638,0.2389,0
43179,6164,73.58,13,utilities,416,2,1,98.5,False,mobile,US,0,662,0.5535,0
43180,4269,42.21,1,grocery,164,3,0,39.62,True,mobile,US,0,174,0.3831,0
43181,267,28.22,5,entertainment,1632,1,0,19.08,False,desktop,US,0,1764,0.0086,0
43182,8656,54.91,13,grocery,2707,1,1,42.36,False,tablet,CA,0,2730,0.0003,0
43183,5914,110.06,20,crypto,574,3,0,109.3,False,mobile,GB,0,717,0.3418,0
43184,3874,68.8,20,gambling,1734,0,0,89.0,False,mobile,IN,0,2096,0.0005,0
43185,3813,35.17,21,fashion,2464,0,1,46.21,True,tablet,CA,0,2570,0.0004,0
43186,1049,6.08,19,grocery,2440,4,1,5.83,False,mobile,US,0,2460,0.0004,0
43187,5038,146.98,22,restaurant,2003,1,0,120.05,False,desktop,US,0,2148,0.0002,0
43188,9910,163.24,16,electronics,832,0,1,134.83,False,mobile,US,0,1104,0.4651,0
43189,5147,46.79,14,electronics,1737,0,0,33.39,False,desktop,CN,0,1822,0.0062,0
43190,152,165.99,20,grocery,1028,1,0,176.17,False,desktop,IN,0,1117,0.0318,0
43191,6189,34.32,4,restaurant,472,1,0,42.56,False,desktop,CN,0,648,0.2607,0
43192,79,22.97,0,restaurant,2061,3,0,34.7,False,mobile,DE,0,2441,0.0008,0
43193,9132,66.99,8,electronics,2412,2,0,40.94,False,mobile,BR,1,2634,0.0004,0
43194,5092,140.52,15,grocery,1370,1,0,115.76,False,mobile,GB,0,1492,0.0107,0
43195,6888,8.31,0,crypto,1330,1,0,7.83,False,desktop,IN,0,1495,0.0714,0
43196,8743,24.85,13,electronics,3211,0,0,33.27,False,desktop,US,0,3602,0.0,0
43197,7828,62.0,6,restaurant,1411,2,0,69.33,False,tablet,US,0,1573,0.0007,0
43198,5411,48.2,4,electronics,80,1,0,31.99,False,desktop,CN,0,388,0.6524,0
43199,3988,10.01,18,other,261,2,1,11.7,False,mobile,RU,0,468,0.4707,0
43200,9252,67.55,21,electronics,2274,4,0,29.0,False,tablet,US,0,2554,0.0257,0
43201,237,61.6,21,grocery,2422,2,0,42.78,False,mobile,BR,0,2801,0.0005,0
43202,4012,50.75,4,electronics,3231,1,1,44.97,False,mobile,US,0,3412,0.0003,0
43203,4929,71.43,16,utilities,666,0,0,55.75,False,mobile,US,0,895,0.1867,0
43204,8712,35.91,14,travel,2525,0,0,48.43,True,mobile,IN,0,2649,0.0001,0
43205,1653,77.43,20,fashion,190,1,0,86.25,False,desktop,CA,0,379,0.169,0
43206,6965,11.92,10,fashion,297,2,0,8.1,False,desktop,CA,0,526,0.4994,0
43207,6678,55.5,12,fashion,1068,2,0,46.42,False,pos,US,0,1228,0.0288,0
43208,9611,25.3,5,utilities,3532,2,0,17.81,False,tablet,US,0,3610,0.0,0
43209,8690,42.92,4,fashion,2666,1,0,58.97,False,mobile,US,0,2918,0.0008,0
43210,4790,32.65,6,travel,2173,2,0,20.99,False,pos,CA,0,2515,0.0001,0
43211,911,29.06,2,restaurant,2812,4,0,29.79,False,tablet,DE,0,3058,0.0,0
43212,8399,20.14,17,entertainment,3267,4,0,20.78,False,desktop,IN,0,3562,0.0,0
43213,2464,49.13,12,restaurant,2139,1,0,41.61,False,pos,US,0,2334,0.004,0
43214,7515,87.68,3,restaurant,1031,1,0,62.15,False,mobile,CA,0,1227,0.0168,0
43215,5585,27.65,9,gambling,1677,1,1,29.51,True,mobile,DE,0,2018,0.0079,0
43216,491,84.71,2,grocery,3407,2,0,85.27,False,mobile,US,0,3751,0.0,0
43217,31,35.47,16,fashion,1645,2,0,50.39,False,mobile,CA,0,1670,0.0003,0
43218,1267,21.96,7,utilities,201,0,0,32.41,False,mobile,CA,0,261,0.3109,0
43219,2729,49.58,20,electronics,2122,2,0,54.79,False,desktop,US,0,2499,0.0012,0
43220,2743,197.39,16,travel,1869,0,0,152.48,False,mobile,US,0,1980,0.002,0
43221,2195,804.8,1,fashion,2400,1,0,41.75,False,mobile,US,0,2421,0.0014,0
43222,8703,91.94,1,grocery,3650,2,0,109.19,False,mobile,CN,0,3821,0.0,0
43223,5286,125.44,8,electronics,2099,1,0,153.31,False,tablet,US,0,2229,0.0003,0
43224,1156,18.31,21,travel,2144,3,0,11.87,False,desktop,US,0,2414,0.0032,0
43225,1032,15.72,23,electronics,632,1,0,14.51,False,desktop,US,1,1024,0.191,0
43226,5883,177.67,17,fashion,3042,0,0,220.58,False,desktop,US,0,3333,0.0,0
43227,6730,53.01,15,electronics,1149,0,1,69.94,False,mobile,BR,0,1370,0.062,0
43228,7101,23.31,6,travel,1678,4,0,15.44,False,mobile,US,0,1812,0.0006,0
43229,6531,117.76,17,electronics,234,4,0,105.02,False,tablet,CA,0,466,0.9596,1
43230,6331,153.95,9,travel,237,1,0,84.61,False,mobile,US,0,398,0.2567,0
43231,7794,51.84,2,gambling,1136,0,0,65.24,False,mobile,US,0,1231,0.0148,0
43232,774,53.33,19,restaurant,2620,0,1,28.98,False,desktop,CA,0,2654,0.0022,0
43233,6504,81.85,3,restaurant,2019,0,1,173.33,False,mobile,DE,0,2074,0.003,0
43234,1824,29.87,20,travel,3200,0,1,38.15,False,mobile,GB,0,3241,0.0,0
43235,1953,106.17,12,grocery,262,3,0,103.56,False,mobile,US,0,533,0.6629,0
43236,7720,16.84,19,fashion,298,0,1,12.81,False,mobile,US,0,380,0.438,0
43237,9975,42.79,20,grocery,2022,1,2,54.72,False,mobile,US,0,2225,0.0002,0
43238,3149,3.75,6,travel,3612,1,0,2.82,False,desktop,US,0,3755,0.0,0
43239,5096,34.36,18,fashion,632,3,0,44.09,False,desktop,CN,0,653,0.1447,0
43240,6986,51.95,0,electronics,3125,2,0,15.49,False,desktop,US,1,3286,0.0002,0
43241,9483,13.44,11,grocery,65,1,0,20.51,False,pos,RU,0,248,0.3743,0
43242,6458,9.59,17,electronics,2366,4,0,11.95,False,mobile,IN,0,2745,0.0001,0
43243,7022,187.34,22,utilities,3501,1,0,145.54,False,mobile,US,0,3616,0.0,0
43244,2854,40.7,4,grocery,328,1,0,60.91,False,mobile,US,0,373,0.2219,0
43245,3648,40.7,11,grocery,2198,7,0,35.75,False,mobile,FR,0,2211,0.0005,0
43246,8982,52.57,18,entertainment,1916,4,0,54.57,False,mobile,CA,0,2074,0.0037,0
43247,427,28.79,22,grocery,3155,0,0,37.75,False,mobile,US,0,3459,0.0,0
43248,5517,328.8,17,entertainment,1919,1,0,275.45,False,tablet,CA,0,2034,0.0003,0
43249,1360,134.76,16,grocery,1334,0,0,34.73,False,tablet,US,1,1482,0.0165,0
43250,443,57.36,5,gambling,483,1,0,52.58,False,mobile,RU,0,620,0.8139,0
43251,1417,33.63,23,grocery,2318,1,0,77.84,True,mobile,DE,0,2628,0.0,0
43252,4620,25.61,12,electronics,3279,1,1,26.88,False,desktop,US,0,3436,0.0,0
43253,6107,9.91,0,entertainment,94,1,2,13.67,False,tablet,US,0,395,0.8345,0
43254,1625,67.4,14,entertainment,2020,0,0,63.73,False,mobile,BR,0,2277,0.0003,0
43255,5052,21.89,12,utilities,552,2,0,12.01,False,mobile,BR,0,644,0.7076,0
43256,9733,14.13,0,electronics,2190,2,2,24.23,False,desktop,US,0,2420,0.0116,0
43257,5328,27.19,22,restaurant,898,0,1,46.18,True,desktop,BR,0,1272,0.1882,0
43258,608,20.48,3,gambling,1877,0,0,14.43,False,desktop,IN,0,2011,0.0017,0
43259,2441,68.2,15,grocery,1323,1,0,59.49,False,mobile,BR,0,1485,0.0781,0
43260,397,32.92,10,entertainment,164,1,0,26.03,False,pos,US,0,463,0.5047,0
43261,5842,88.75,12,entertainment,3648,1,0,68.22,False,pos,CA,0,3908,0.0,0
43262,8770,70.21,23,restaurant,3074,2,0,112.06,False,tablet,NG,0,3265,0.0,0
43263,7730,449.13,14,other,3465,0,1,127.36,False,desktop,US,0,3492,0.0,0
43264,463,83.47,20,restaurant,2734,2,0,93.32,False,mobile,US,0,2741,0.0,0
43265,7749,16.8,18,utilities,2123,1,0,20.39,False,desktop,US,0,2277,0.0017,0
43266,5021,48.73,21,grocery,3214,1,0,30.91,True,pos,NG,0,3265,0.0001,0
43267,8514,122.36,17,other,112,3,0,93.73,False,desktop,US,0,327,0.3319,0
43268,3915,11.48,19,electronics,2882,0,0,22.02,False,mobile,RU,0,3269,0.0,0
43269,4018,26.98,10,entertainment,558,1,0,23.83,False,tablet,US,0,558,0.1015,0
43270,9879,77.98,11,restaurant,1926,0,0,98.19,False,mobile,US,1,2077,0.0001,0
43271,3378,8.25,9,fashion,2127,0,1,12.17,False,desktop,DE,1,2350,0.0036,0
43272,1968,51.65,4,restaurant,1711,3,0,44.94,False,tablet,US,0,1845,0.0079,0
43273,9756,236.01,2,restaurant,2484,2,1,205.35,False,mobile,GB,0,2828,0.0007,0
43274,9050,61.25,4,grocery,2677,3,0,109.19,False,mobile,CA,0,2711,0.0,0
43275,1095,68.34,15,electronics,1200,1,1,43.14,False,mobile,US,0,1483,0.0205,0
43276,2142,22.85,3,travel,3195,0,0,32.67,False,mobile,GB,1,3562,0.0,0
43277,8557,13.74,13,restaurant,3274,0,0,8.54,False,mobile,CA,0,3435,0.0,0
43278,2173,58.98,10,travel,3639,1,2,59.54,False,mobile,US,1,3847,0.0,0
43279,3103,99.48,13,gambling,53,2,0,55.83,False,mobile,US,0,195,0.4256,1
43280,3404,71.59,15,entertainment,3593,0,0,53.74,False,tablet,GB,0,3842,0.0,0
43281,3323,53.34,6,entertainment,2872,4,0,50.5,False,desktop,FR,0,3158,0.0,0
43282,2295,102.65,17,other,2608,2,0,101.72,False,mobile,GB,0,2900,0.0001,0
43283,1797,91.92,4,grocery,3562,1,0,114.55,False,mobile,US,1,3741,0.0,0
43284,3555,11.29,22,entertainment,1514,3,0,16.98,False,mobile,IN,0,1536,0.0107,0
43285,5017,25.95,8,grocery,205,2,0,50.87,False,pos,US,0,504,0.2725,0
43286,238,146.87,0,restaurant,1578,1,0,145.75,False,mobile,US,0,1599,0.0039,0
43287,423,10.37,7,fashion,2797,3,0,10.91,False,desktop,US,0,3144,0.0,0
43288,5470,23.51,23,restaurant,993,1,0,25.45,False,pos,US,0,1322,0.0218,0
43289,1779,51.19,4,gambling,1124,1,1,3.45,False,desktop,US,0,1508,0.4452,1
43290,1613,365.9,23,entertainment,2447,3,0,422.69,False,mobile,US,0,2798,0.0001,0
43291,647,200.28,23,fashion,1681,0,0,224.91,False,pos,US,0,1821,0.001,0
43292,7909,75.92,23,fashion,409,2,0,60.34,False,tablet,DE,0,680,0.1862,0
43293,2853,49.63,12,grocery,417,3,0,126.3,False,pos,US,0,530,0.0268,0
43294,4992,53.32,2,grocery,1906,3,0,70.64,False,pos,US,1,2203,0.0038,0
43295,5182,187.42,12,grocery,2802,1,0,132.45,False,pos,FR,0,2950,0.0,0
43296,2504,32.12,12,utilities,393,2,0,24.99,False,desktop,NG,1,474,0.05,0
43297,8134,103.54,8,restaurant,1027,2,2,132.63,True,pos,FR,1,1170,0.0973,0
43298,9716,42.64,6,restaurant,2301,1,1,32.31,True,mobile,GB,0,2546,0.0007,0
43299,4287,96.41,3,travel,2608,1,0,56.75,False,desktop,CA,0,2768,0.0001,0
43300,9887,54.54,3,utilities,2297,2,1,59.41,False,mobile,US,0,2419,0.0008,0
43301,2054,24.01,4,electronics,3459,4,0,26.61,False,mobile,US,0,3519,0.0,0
43302,7595,25.21,13,utilities,1795,2,0,26.96,False,desktop,IN,0,2029,0.0032,0
43303,5150,61.85,1,entertainment,1990,3,0,41.63,True,mobile,US,0,1993,0.0041,0
43304,5401,11.0,23,grocery,3108,1,0,13.48,False,mobile,US,0,3491,0.0,0
43305,9099,20.34,2,grocery,1686,3,1,14.8,False,desktop,US,0,1890,0.013,0
43306,9558,53.36,5,utilities,1007,1,0,45.06,False,pos,IN,0,1284,0.1601,0
43307,28,30.68,8,utilities,3004,0,0,26.3,False,mobile,US,1,3294,0.0,0
43308,2363,11.21,15,fashion,3511,2,0,15.34,False,tablet,US,0,3900,0.0,0
43309,2918,31.99,21,restaurant,3452,2,1,37.27,False,tablet,BR,0,3656,0.0,0
43310,4655,171.64,11,entertainment,447,0,1,26.01,False,mobile,US,0,600,0.7796,1
43311,5894,28.43,19,grocery,1185,3,0,34.6,False,mobile,GB,0,1558,0.0017,0
43312,8510,38.68,0,entertainment,3089,0,0,73.01,False,mobile,CN,1,3419,0.0,0
