transaction_id,customer_id,transaction_amount,transaction_hour,customer_tenure_days,num_transactions_24h,num_failed_transactions_24h,avg_transaction_amount_30d,previous_chargebacks,account_age_days,risk_score_external,amount_to_customer_avg_ratio,failed_transaction_rate_24h,high_velocity_flag,has_previous_chargeback,merchant_category,device_type,country,is_foreign_transaction,is_fraud
38964,9626,49.51,14,1854,2,0,92.02,0,2105,0.0016,0.5380352097370137,0.0,0,0,fashion,mobile,US,False,0
38965,9352,73.45,17,520,0,0,91.2,0,563,0.2389,0.8053728070175439,0.0,0,0,grocery,mobile,US,False,0
38966,5196,9.68,5,1486,3,0,12.74,0,1767,0.0012,0.7598116169544741,0.0,0,0,travel,pos,DE,False,0
38967,1030,33.91,19,1220,0,0,33.71,0,1264,0.0104,1.0059329575793532,0.0,0,0,grocery,desktop,IN,False,0
38968,1465,45.21,12,3110,0,0,49.29,0,3164,0.0,0.9172245891661595,0.0,0,0,fashion,mobile,NG,False,0
38969,3090,33.72,17,1707,2,2,35.24,1,1810,0.0285,0.9568671963677639,1.0,0,1,fashion,desktop,BR,False,0
38970,8611,5.5,5,741,1,0,7.7,0,1054,0.0304,0.7142857142857143,0.0,0,0,grocery,tablet,CA,False,0
38971,7973,199.78,10,1586,6,0,19.11,0,1787,0.252,10.454212454212454,0.0,0,0,fashion,tablet,US,False,0
38972,9770,24.51,20,3139,1,0,21.52,0,3229,0.0,1.1389405204460967,0.0,0,0,other,pos,US,False,0
38973,4995,11.86,6,2345,3,1,9.02,0,2634,0.0026,1.3148558758314857,0.3333333333333333,0,0,restaurant,mobile,FR,False,0
38974,5768,19.77,15,1202,1,1,28.91,0,1485,0.0055,0.6838464199239017,1.0,0,0,grocery,mobile,BR,False,0
38975,3112,165.72,20,2786,0,0,105.68,1,2938,0.0,1.5681302043906131,0.0,0,1,grocery,mobile,US,False,0
38976,5038,426.73,15,2003,1,0,80.47,0,2148,0.0074,5.302970050950665,0.0,0,0,crypto,mobile,US,False,0
38977,7209,21.81,1,1607,0,0,19.72,0,1791,0.0733,1.1059837728194726,0.0,0,0,restaurant,desktop,NG,False,0
38978,406,95.08,5,1828,0,0,80.24,0,1896,0.0138,1.1849451645064806,0.0,0,0,utilities,mobile,US,False,0
38979,8877,31.46,21,1130,2,0,14.38,0,1239,0.1247,2.187760778859527,0.0,0,0,electronics,mobile,US,False,0
38980,6116,38.95,9,554,3,0,100.06,0,675,0.4091,0.3892664401359185,0.0,0,0,entertainment,pos,US,False,0
38981,3086,814.98,14,1317,3,0,139.46,0,1686,0.1171,5.843826186720206,0.0,0,0,other,mobile,DE,False,0
38982,3181,61.62,9,816,1,0,68.16,0,1085,0.0058,0.9040492957746479,0.0,0,0,grocery,mobile,US,False,0
38983,9916,181.37,10,887,3,0,40.97,0,940,0.3534,4.426897730046376,0.0,0,0,crypto,desktop,BR,False,0
38984,2934,1032.15,8,1587,2,0,119.39,0,1686,0.1957,8.645196415110144,0.0,0,0,utilities,mobile,DE,False,0
38985,5553,103.89,23,2395,0,0,59.35,0,2574,0.0001,1.750463352990733,0.0,0,0,grocery,mobile,CA,False,0
38986,3529,534.56,13,685,2,2,40.21,0,948,0.7962,13.29420542153693,1.0,0,0,travel,mobile,CA,False,0
38987,5499,45.72,22,3614,3,0,40.49,0,3841,0.0,1.12916769572734,0.0,0,0,grocery,pos,US,False,0
38988,4193,4.21,0,2706,0,0,6.83,0,2953,0.0,0.6163982430453879,0.0,0,0,other,tablet,DE,False,0
38989,4824,192.83,15,3558,0,0,26.71,0,3852,0.0,7.219393485585923,0.0,0,0,restaurant,mobile,IN,False,0
38990,789,77.45,9,1988,0,0,80.2,0,2035,0.0,0.96571072319202,0.0,0,0,utilities,mobile,US,False,0
38991,625,18.62,6,2206,1,0,16.89,0,2595,0.0017,1.1024274718768503,0.0,0,0,electronics,pos,US,False,0
38992,8529,65.76,8,3391,0,0,74.63,0,3547,0.0,0.8811469918263434,0.0,0,0,other,tablet,GB,False,0
38993,8491,164.83,9,1537,1,1,113.55,1,1612,0.0107,1.4516072214883313,1.0,0,1,grocery,mobile,US,False,0
38994,9785,25.93,6,1725,1,0,31.68,0,1727,0.0047,0.8184974747474747,0.0,0,0,fashion,mobile,US,False,0
38995,6123,43.36,4,2929,3,0,44.84,1,2991,0.0,0.966993755575379,0.0,0,1,utilities,desktop,US,False,0
38996,2969,61.93,14,2627,1,1,46.06,0,2628,0.0008,1.3445505861919236,1.0,0,0,grocery,pos,US,False,0
38997,8753,257.19,2,1554,2,0,238.95,0,1776,0.0012,1.0763339610797238,0.0,0,0,travel,mobile,IN,False,0
38998,9477,18.22,13,1268,4,1,15.06,1,1402,0.06,1.2098273572377156,0.25,0,1,restaurant,mobile,GB,False,0
38999,2918,31.58,1,3452,0,0,28.82,0,3656,0.0,1.095766828591256,0.0,0,0,gambling,desktop,BR,False,0
39000,4112,56.39,20,1752,0,0,46.61,0,1905,0.0003,1.209826217549882,0.0,0,0,grocery,mobile,US,False,0
39001,4991,42.16,1,2369,2,0,57.71,0,2637,0.0,0.730549298215214,0.0,0,0,grocery,mobile,IN,False,0
39002,4282,21.73,16,3269,3,1,31.09,0,3437,0.0,0.6989385654551303,0.3333333333333333,0,0,grocery,mobile,US,False,0
39003,5806,110.65,7,545,2,0,70.81,0,923,0.3263,1.562632396554159,0.0,0,0,crypto,mobile,FR,False,0
39004,9039,66.69,10,3579,1,0,80.91,0,3946,0.0,0.8242491657397107,0.0,0,0,electronics,desktop,CA,False,0
39005,9164,148.46,14,2886,1,0,106.32,0,2911,0.0001,1.3963506395786307,0.0,0,0,gambling,desktop,US,False,0
39006,1023,63.4,21,3171,1,0,82.14,0,3437,0.0,0.7718529340150961,0.0,0,0,entertainment,mobile,CN,False,0
39007,7131,17.85,0,1172,2,0,19.16,0,1355,0.0253,0.9316283924843425,0.0,0,0,entertainment,desktop,IN,False,0
39008,1280,35.6,1,3159,0,0,28.56,0,3384,0.0001,1.246498599439776,0.0,0,0,gambling,mobile,US,False,0
39009,3213,31.2,7,1250,4,0,32.35,0,1493,0.0166,0.964451313755796,0.0,0,0,fashion,tablet,US,False,0
39010,3925,53.4,15,2330,1,1,42.13,1,2642,0.0001,1.2675053406123902,1.0,0,1,grocery,pos,GB,False,0
39011,9103,18.11,4,1738,2,0,18.9,0,1834,0.0031,0.9582010582010583,0.0,0,0,grocery,desktop,CA,False,0
39012,3564,74.36,2,2908,1,0,49.24,0,3061,0.0001,1.5101543460601137,0.0,0,0,entertainment,mobile,US,False,0
39013,6006,46.88,19,894,0,1,51.78,0,1005,0.0706,0.9053688682889147,0.0,0,0,utilities,pos,CN,False,0
39014,6330,294.08,9,2193,1,0,34.19,0,2345,0.0122,8.601345422638198,0.0,0,0,restaurant,mobile,US,False,0
39015,3541,112.9,15,2683,2,1,53.27,0,2698,0.0003,2.1193917777360616,0.5,0,0,crypto,pos,US,False,0
39016,6949,56.91,20,1369,3,0,50.34,0,1430,0.031,1.1305125148986888,0.0,0,0,grocery,mobile,US,False,0
39017,5214,53.02,4,2242,1,0,48.65,0,2553,0.0002,1.0898252826310382,0.0,0,0,grocery,pos,GB,False,0
39018,3193,66.82,2,2449,5,0,20.55,0,2761,0.008,3.2515815085158146,0.0,0,0,crypto,desktop,US,False,0
39019,4504,12.51,7,2818,1,0,17.37,0,3023,0.0,0.7202072538860103,0.0,0,0,other,tablet,IN,False,0
39020,2035,22.19,15,3600,2,0,20.86,1,3778,0.0,1.063758389261745,0.0,0,1,crypto,mobile,CA,True,0
39021,343,211.52,16,2270,1,0,268.28,0,2605,0.0004,0.7884299985090205,0.0,0,0,fashion,desktop,US,False,0
39022,3584,59.44,0,1123,1,1,98.35,1,1253,0.0153,0.6043721403152008,1.0,0,1,travel,desktop,GB,False,0
39023,9180,48.82,5,3225,1,1,27.33,0,3279,0.0,1.7863154043175997,1.0,0,0,grocery,desktop,US,False,0
39024,3741,145.29,9,821,1,0,162.81,0,1031,0.0652,0.892389902340151,0.0,0,0,gambling,mobile,US,False,0
39025,8863,219.3,17,2937,0,0,200.67,0,3222,0.0,1.0928389893855586,0.0,0,0,electronics,tablet,IN,False,0
39026,803,72.4,13,1882,1,0,88.42,0,1985,0.0014,0.818819271657996,0.0,0,0,restaurant,mobile,CA,False,0
39027,4661,13.22,6,3038,2,1,16.18,1,3272,0.0,0.8170580964153277,0.5,0,1,grocery,mobile,GB,False,0
39028,2918,52.57,4,3452,0,0,35.21,0,3656,0.0,1.4930417495029822,0.0,0,0,grocery,desktop,BR,False,0
39029,4121,118.85,1,2650,1,0,129.38,0,2826,0.0001,0.9186118410882671,0.0,0,0,grocery,mobile,US,False,0
39030,6956,47.47,16,3319,2,0,60.24,0,3498,0.0,0.7880146082337317,0.0,0,0,grocery,desktop,US,False,0
39031,3052,72.73,17,640,1,0,57.67,0,1039,0.0773,1.261140974510144,0.0,0,0,travel,desktop,BR,False,0
39032,1380,20.32,19,1975,1,0,29.82,0,2331,0.0018,0.681421864520456,0.0,0,0,grocery,mobile,BR,True,0
39033,418,82.08,2,445,1,1,87.82,1,474,0.1626,0.934639034388522,1.0,0,1,electronics,mobile,US,False,0
39034,2956,41.88,6,3632,1,0,46.96,1,3801,0.0,0.8918228279386713,0.0,0,1,other,desktop,US,False,0
39035,7136,436.98,3,1763,3,0,419.56,0,1945,0.0005,1.0415196872914483,0.0,0,0,restaurant,mobile,IN,False,0
39036,4644,51.09,22,245,1,2,67.6,0,259,0.8244,0.7557692307692309,2.0,0,0,grocery,pos,DE,False,0
39037,9869,38.06,12,1767,0,0,46.55,0,1865,0.0006,0.8176154672395275,0.0,0,0,other,pos,IN,False,0
39038,2258,22.7,3,2383,3,0,31.02,0,2596,0.0001,0.7317859445519019,0.0,0,0,entertainment,desktop,US,False,0
39039,9133,27.9,18,3586,1,1,26.37,0,3764,0.0,1.0580204778156996,1.0,0,0,electronics,pos,DE,False,0
39040,8216,98.94,19,2657,7,0,101.41,0,2836,0.0004,0.975643427669855,0.0,0,0,utilities,pos,NG,False,0
39041,7729,70.44,23,805,1,0,77.06,0,814,0.1346,0.9140929146119906,0.0,0,0,travel,mobile,RU,False,0
39042,6929,22.09,7,2668,3,0,23.0,0,2757,0.0001,0.9604347826086956,0.0,0,0,grocery,mobile,US,False,0
39043,211,18.7,5,954,2,1,16.7,0,1041,0.0509,1.1197604790419162,0.5,0,0,fashion,desktop,RU,True,0
39044,7674,92.11,16,2503,3,0,48.35,0,2762,0.0001,1.9050672182006203,0.0,0,0,other,desktop,US,False,0
39045,2077,94.81,5,1695,2,0,98.61,0,1990,0.0018,0.9614643545279383,0.0,0,0,grocery,mobile,US,False,0
39046,2949,6.63,9,1939,1,0,12.38,0,2169,0.0,0.5355411954765751,0.0,0,0,fashion,mobile,US,False,0
39047,2184,110.44,14,2354,3,1,88.88,0,2400,0.0009,1.2425742574257426,0.3333333333333333,0,0,grocery,mobile,GB,False,0
39048,4255,53.67,23,1248,0,0,68.57,0,1568,0.0078,0.7827038063292986,0.0,0,0,grocery,pos,IN,False,0
39049,2141,39.53,16,2558,1,0,44.34,1,2691,0.0001,0.8915200721695985,0.0,0,1,fashion,mobile,US,False,0
39050,8526,25.32,19,1034,1,0,30.65,0,1316,0.0114,0.8261011419249593,0.0,0,0,utilities,desktop,US,False,0
39051,6794,73.4,5,273,0,0,91.51,0,491,0.0959,0.8020981313517649,0.0,0,0,grocery,mobile,CA,False,0
39052,6439,464.74,0,274,0,0,60.72,0,590,0.3509,7.653820816864296,0.0,0,0,fashion,desktop,US,False,0
39053,7385,71.79,15,2276,2,1,57.5,0,2352,0.0015,1.2485217391304348,0.5,0,0,other,desktop,US,False,0
39054,3120,262.3,1,3166,2,0,260.16,0,3257,0.0,1.0082257072570726,0.0,0,0,entertainment,desktop,CA,False,0
39055,5488,27.63,8,2792,0,0,41.19,0,3156,0.0,0.6707938820101966,0.0,0,0,electronics,desktop,CA,False,0
39056,6428,15.06,18,2155,0,0,17.33,0,2397,0.0003,0.8690132717830353,0.0,0,0,restaurant,desktop,US,False,0
39057,5603,265.25,19,36,0,1,49.7,0,292,0.3458,5.33702213279678,0.0,0,0,entertainment,mobile,GB,False,1
39058,5755,37.54,23,527,2,0,34.3,0,546,0.4148,1.094460641399417,0.0,0,0,gambling,desktop,US,False,1
39059,602,28.91,16,2844,3,0,56.35,1,3065,0.0001,0.5130434782608696,0.0,0,1,restaurant,tablet,FR,False,0
39060,4496,36.1,23,2289,1,0,43.87,1,2367,0.0,0.8228857989514475,0.0,0,1,restaurant,mobile,GB,False,0
39061,5751,78.83,9,3215,3,0,44.17,0,3596,0.0001,1.7846954946796467,0.0,0,0,gambling,mobile,US,False,0
39062,1077,37.16,5,2597,1,0,31.53,0,2788,0.0008,1.1785601014906437,0.0,0,0,fashion,pos,US,False,0
39063,1816,60.54,6,405,2,4,59.57,0,654,0.7081,1.016283364109451,2.0,0,0,utilities,desktop,DE,False,0
39064,5655,120.77,4,895,2,1,152.08,0,1071,0.0311,0.7941215149921094,0.5,0,0,gambling,mobile,US,False,0
39065,1746,37.13,3,3575,3,0,28.99,0,3622,0.0,1.2807864780958953,0.0,0,0,entertainment,mobile,IN,False,0
39066,5044,20.74,3,2057,2,1,16.93,1,2197,0.0018,1.2250443000590667,0.5,0,1,crypto,mobile,US,False,0
39067,2188,45.48,5,942,2,0,30.19,0,1184,0.1221,1.5064590924147068,0.0,0,0,grocery,desktop,US,False,0
39068,1775,144.98,10,2807,2,0,97.73,0,2998,0.0002,1.4834748797707968,0.0,0,0,restaurant,tablet,US,False,0
39069,7914,22.67,21,3611,2,0,26.79,1,3880,0.0,0.8462112728630087,0.0,0,1,utilities,mobile,RU,False,0
39070,8084,41.46,1,2751,1,0,34.54,0,2806,0.0006,1.2003474232773597,0.0,0,0,utilities,tablet,GB,False,0
39071,3256,16.54,12,690,0,0,18.19,0,923,0.0294,0.9092908191313908,0.0,0,0,fashion,desktop,US,False,0
39072,3187,165.94,15,2795,1,0,234.03,1,2917,0.0,0.7090543947357176,0.0,0,1,other,tablet,US,False,0
39073,4081,41.22,22,3300,1,0,25.86,0,3345,0.0,1.593967517401392,0.0,0,0,gambling,mobile,US,False,0
39074,1985,413.87,9,2327,1,0,376.81,0,2600,0.0002,1.0983519545659617,0.0,0,0,fashion,tablet,DE,True,0
39075,5458,61.35,9,1437,1,0,88.77,0,1677,0.0012,0.6911118621155796,0.0,0,0,fashion,desktop,US,False,0
39076,9726,3.28,14,991,3,0,3.57,0,1014,0.0306,0.9187675070028011,0.0,0,0,utilities,mobile,CA,False,0
39077,7594,203.3,0,2369,3,0,135.01,0,2559,0.0013,1.505814384119695,0.0,0,0,travel,desktop,CA,False,0
39078,2790,53.21,22,3047,3,1,62.26,1,3287,0.0002,0.854641824606489,0.3333333333333333,0,1,electronics,desktop,US,False,0
39079,3447,78.78,17,1169,0,1,75.11,0,1197,0.0205,1.0488616695513246,0.0,0,0,fashion,pos,US,True,0
39080,1934,12.6,23,3480,0,0,18.59,0,3789,0.0,0.6777837547068316,0.0,0,0,restaurant,mobile,GB,False,0
39081,6967,3.18,18,3300,0,1,9.58,0,3614,0.0,0.33194154488517746,0.0,0,0,fashion,mobile,US,False,0
39082,3316,12.04,4,3091,0,0,13.7,0,3474,0.0,0.8788321167883212,0.0,0,0,restaurant,mobile,US,False,0
39083,8753,275.5,0,1554,1,2,283.02,0,1776,0.0279,0.9734294396155749,2.0,0,0,entertainment,mobile,US,True,0
39084,7193,8.01,1,2071,1,0,8.44,1,2464,0.0003,0.9490521327014219,0.0,0,1,restaurant,mobile,US,False,0
39085,3526,92.18,3,773,0,2,62.97,0,1136,0.1681,1.4638716849293316,0.0,0,0,electronics,mobile,US,False,0
39086,3793,32.63,22,932,0,0,26.13,0,1265,0.0063,1.2487562189054728,0.0,0,0,electronics,desktop,US,False,0
39087,1329,15.54,15,2464,1,1,19.44,0,2482,0.0001,0.7993827160493826,1.0,0,0,entertainment,mobile,BR,False,0
39088,4650,93.4,23,959,0,0,84.52,0,1251,0.0602,1.1050638902035022,0.0,0,0,electronics,mobile,GB,False,0
39089,9341,190.28,8,2501,5,0,85.08,1,2719,0.0105,2.236483309826046,0.0,0,1,crypto,mobile,GB,False,0
39090,6376,26.1,22,3154,1,0,28.16,1,3319,0.0,0.9268465909090909,0.0,0,1,fashion,tablet,BR,False,0
39091,4775,186.72,8,984,0,0,200.76,0,1294,0.0364,0.9300657501494322,0.0,0,0,travel,mobile,BR,False,0
39092,4029,244.37,10,2519,1,0,232.48,0,2818,0.0001,1.051144184445974,0.0,0,0,electronics,desktop,DE,False,0
39093,6111,27.23,7,3158,1,1,21.94,0,3162,0.0,1.2411121239744758,1.0,0,0,restaurant,desktop,BR,False,0
39094,9080,57.83,11,1337,0,1,65.08,0,1372,0.0244,0.8885986478180701,0.0,0,0,other,mobile,US,False,0
39095,3906,987.39,2,2786,2,0,718.05,0,2833,0.0,1.3750992270733235,0.0,0,0,restaurant,pos,IN,False,0
39096,6130,22.81,5,1365,2,0,25.39,0,1740,0.0414,0.8983851910200866,0.0,0,0,grocery,mobile,US,False,0
39097,9814,17.11,1,3210,0,0,31.24,0,3428,0.0,0.5476952624839949,0.0,0,0,grocery,mobile,US,False,0
39098,5940,19.19,20,670,1,1,24.84,1,687,0.0399,0.7725442834138487,1.0,0,1,travel,mobile,US,False,0
39099,6901,726.92,10,136,2,0,73.14,0,530,0.4802,9.938747607328411,0.0,0,0,grocery,mobile,US,False,0
39100,8788,33.17,18,2385,1,2,22.73,0,2469,0.0036,1.4593048834139903,2.0,0,0,fashion,mobile,US,False,0
39101,4502,133.94,12,1949,0,0,137.83,0,2162,0.0003,0.9717768265254297,0.0,0,0,fashion,desktop,IN,False,0
39102,600,5.88,20,2346,3,0,5.63,0,2383,0.0003,1.044404973357016,0.0,0,0,restaurant,mobile,IN,False,0
39103,4317,74.71,7,3573,2,0,105.15,0,3753,0.0,0.7105087969567284,0.0,0,0,fashion,desktop,CA,False,0
39104,1314,62.81,17,3115,0,1,65.25,0,3479,0.0,0.9626053639846743,0.0,0,0,grocery,desktop,US,False,0
39105,8890,19.28,13,401,2,0,31.85,0,685,0.2162,0.6053375196232339,0.0,0,0,entertainment,mobile,FR,False,0
39106,7923,258.97,21,1930,0,0,134.05,0,2321,0.0004,1.9318910854158897,0.0,0,0,grocery,mobile,IN,False,0
39107,7614,65.22,19,2432,2,0,53.39,0,2441,0.0007,1.2215770743584942,0.0,0,0,grocery,tablet,CA,False,0
39108,4107,470.62,14,376,1,0,164.44,0,770,0.524,2.8619557285332036,0.0,0,0,electronics,desktop,FR,False,0
39109,7501,29.1,8,3132,0,0,20.23,0,3339,0.0,1.4384577360355908,0.0,0,0,utilities,mobile,US,False,0
39110,5745,211.86,1,62,2,0,214.74,0,461,0.5587,0.9865884325230512,0.0,0,0,electronics,desktop,US,False,1
39111,1050,57.52,18,437,2,0,32.79,0,549,0.4275,1.754193351631595,0.0,0,0,entertainment,desktop,US,False,0
39112,1541,45.79,1,1736,1,0,43.24,1,2062,0.001,1.058973172987974,0.0,0,1,fashion,pos,BR,False,0
39113,8250,12.25,14,3638,2,0,11.79,1,3981,0.0,1.0390161153519932,0.0,0,1,travel,mobile,US,False,0
39114,8767,11.53,2,793,1,0,10.65,0,980,0.0616,1.0826291079812205,0.0,0,0,grocery,mobile,US,False,0
39115,6431,46.74,0,3112,1,0,67.1,0,3143,0.0,0.6965722801788377,0.0,0,0,entertainment,mobile,DE,False,0
39116,2466,64.3,2,714,3,0,62.07,1,1041,0.1729,1.0359271789914613,0.0,0,1,grocery,mobile,FR,False,0
39117,9052,42.38,8,2037,2,0,61.33,0,2266,0.0009,0.6910158160769607,0.0,0,0,electronics,mobile,US,False,0
39118,8753,227.36,12,1554,0,0,244.31,0,1776,0.0022,0.930620932421923,0.0,0,0,restaurant,desktop,IN,False,0
39119,7038,9.52,17,1984,2,0,16.14,0,2204,0.0014,0.5898389095415117,0.0,0,0,restaurant,mobile,US,False,0
39120,7609,11.03,9,997,0,0,8.46,0,1154,0.0027,1.3037825059101653,0.0,0,0,utilities,desktop,DE,False,0
39121,1083,48.24,3,3497,0,0,29.28,1,3762,0.0,1.6475409836065573,0.0,0,1,crypto,mobile,RU,True,0
39122,7532,56.97,22,2884,1,1,42.33,0,3052,0.0013,1.3458540042523033,1.0,0,0,travel,mobile,GB,True,0
39123,8758,52.16,21,3272,0,0,50.87,1,3406,0.0,1.0253587576174563,0.0,0,1,grocery,mobile,US,False,0
39124,6780,18.02,11,981,2,0,14.81,0,1207,0.021,1.2167454422687374,0.0,0,0,utilities,mobile,US,False,0
39125,9338,180.7,12,3194,2,0,165.04,0,3563,0.0,1.0948860882210374,0.0,0,0,travel,pos,IN,False,0
39126,899,60.18,19,257,1,1,43.94,0,522,0.7166,1.3695949021392808,1.0,0,0,other,desktop,US,False,0
39127,1569,309.5,11,3320,0,0,127.02,0,3527,0.0,2.4366241536765862,0.0,0,0,restaurant,mobile,US,False,0
39128,9890,20.07,5,1940,1,0,20.36,0,2063,0.0013,0.9857563850687623,0.0,0,0,travel,mobile,US,False,0
39129,8786,53.94,8,1895,1,0,59.54,0,2116,0.0001,0.905945582801478,0.0,0,0,travel,desktop,US,False,0
39130,2586,31.72,21,2024,0,0,27.49,0,2387,0.0426,1.1538741360494726,0.0,0,0,grocery,desktop,US,False,0
39131,9310,20.74,7,1522,0,0,18.23,0,1864,0.0055,1.137685134393856,0.0,0,0,crypto,mobile,GB,False,0
39132,526,233.33,10,1133,6,1,231.57,0,1194,0.0822,1.007600293647709,0.16666666666666666,0,0,gambling,desktop,US,False,0
39133,4471,103.64,16,1469,2,0,36.21,0,1703,0.0013,2.8621927644297154,0.0,0,0,grocery,mobile,US,False,0
39134,1927,19.82,6,1313,1,0,16.45,0,1376,0.0033,1.2048632218844986,0.0,0,0,fashion,mobile,US,False,0
39135,9253,51.58,15,1013,2,1,65.27,0,1388,0.2224,0.7902558602727133,0.5,0,0,travel,pos,CA,False,0
39136,9964,110.37,10,818,0,1,57.8,0,822,0.0816,1.9095155709342562,0.0,0,0,gambling,mobile,CN,False,0
39137,1098,27.67,14,2757,0,0,25.75,0,3025,0.0,1.0745631067961166,0.0,0,0,restaurant,desktop,GB,False,0
39138,8832,53.16,6,2830,1,1,60.08,0,3054,0.0001,0.8848202396804261,1.0,0,0,utilities,mobile,FR,False,0
39139,650,272.12,18,3098,2,0,414.96,0,3156,0.0,0.6557740505108927,0.0,0,0,electronics,mobile,US,False,0
39140,9404,103.75,4,1622,3,1,62.99,0,1668,0.0582,1.6470868391808222,0.3333333333333333,0,0,grocery,mobile,US,False,0
39141,9224,8.08,0,1109,2,0,12.49,0,1386,0.0239,0.6469175340272217,0.0,0,0,fashion,mobile,CA,False,0
39142,7983,50.37,4,1981,2,0,54.82,0,2346,0.0011,0.9188252462604888,0.0,0,0,restaurant,mobile,IN,False,0
39143,276,22.68,4,1761,3,0,23.45,0,1776,0.0089,0.9671641791044776,0.0,0,0,entertainment,desktop,US,False,0
39144,2678,13.81,5,3206,2,0,14.83,0,3266,0.0,0.9312204989885368,0.0,0,0,entertainment,mobile,GB,False,0
39145,5303,42.56,23,648,2,0,38.8,0,984,0.2309,1.0969072164948455,0.0,0,0,gambling,desktop,FR,False,0
39146,4418,31.46,21,571,2,0,41.94,0,640,0.0872,0.7501192179303768,0.0,0,0,fashion,mobile,DE,False,0
39147,4347,80.14,5,182,0,1,55.83,0,257,0.1734,1.4354289808346767,0.0,0,0,fashion,desktop,US,False,0
39148,6886,66.74,7,148,1,1,86.63,0,276,0.1806,0.7704028627496248,1.0,0,0,fashion,desktop,US,False,1
39149,1459,68.88,5,964,1,0,130.84,0,1088,0.0426,0.5264445123815347,0.0,0,0,electronics,mobile,IN,False,0
39150,6320,30.13,1,1140,0,0,22.41,0,1277,0.0202,1.3444890673806336,0.0,0,0,utilities,desktop,US,False,0
39151,1490,11.78,22,1855,1,0,14.65,0,2127,0.0049,0.8040955631399317,0.0,0,0,fashion,desktop,DE,False,0
39152,2646,22.67,8,20,3,0,28.41,0,366,0.466,0.7979584653291095,0.0,0,0,fashion,mobile,IN,False,0
39153,5888,365.51,12,616,2,0,43.32,0,821,0.6346,8.437442289935364,0.0,0,0,entertainment,mobile,US,False,1
39154,6885,13.48,18,172,2,0,14.92,0,175,0.4421,0.903485254691689,0.0,0,0,travel,mobile,US,False,1
39155,2285,14.49,13,2487,2,0,31.95,1,2799,0.0,0.4535211267605634,0.0,0,1,grocery,mobile,CA,False,0
39156,3059,111.68,17,1421,2,0,81.44,0,1514,0.0021,1.3713163064833007,0.0,0,0,fashion,mobile,US,False,0
39157,7597,329.95,16,2354,2,0,215.25,0,2485,0.0013,1.5328687572590012,0.0,0,0,fashion,desktop,US,False,0
39158,5743,135.52,2,3251,1,0,213.21,0,3647,0.0,0.6356174663477323,0.0,0,0,grocery,mobile,DE,False,0
39159,3063,316.45,18,1396,0,0,154.25,0,1565,0.0013,2.051539708265802,0.0,0,0,crypto,tablet,CA,False,0
39160,5442,13.26,19,1870,1,0,10.1,0,1948,0.0002,1.312871287128713,0.0,0,0,travel,mobile,CN,False,0
39161,1295,33.51,2,3474,2,0,39.67,0,3803,0.0,0.8447189311822535,0.0,0,0,travel,desktop,US,False,0
39162,4162,184.84,1,1431,3,0,105.81,0,1754,0.0379,1.7469048294112088,0.0,0,0,restaurant,pos,CA,False,0
39163,7857,16.16,9,362,1,0,34.75,0,692,0.1172,0.4650359712230216,0.0,0,0,grocery,tablet,DE,False,0
39164,8798,59.82,15,574,2,0,63.64,0,887,0.2155,0.9399748585795097,0.0,0,0,electronics,desktop,US,False,0
39165,78,41.59,14,829,1,0,37.73,1,1182,0.0079,1.1023058574078983,0.0,0,1,grocery,desktop,US,False,0
39166,6986,25.64,23,3125,2,1,17.29,1,3286,0.0001,1.482938114517062,0.5,0,1,fashion,mobile,US,False,0
39167,112,88.65,10,2850,1,1,54.46,0,2959,0.0004,1.6278002203452075,1.0,0,0,electronics,mobile,US,False,0
39168,7419,51.31,5,3219,2,0,47.55,0,3289,0.0,1.079074658254469,0.0,0,0,fashion,mobile,US,False,0
39169,8491,82.15,19,1537,2,1,98.12,1,1612,0.0234,0.8372401141459438,0.5,0,1,grocery,mobile,US,False,0
39170,9241,51.7,14,1034,2,0,37.46,0,1047,0.2469,1.380138814735718,0.0,0,0,gambling,desktop,DE,False,0
39171,932,26.57,21,2555,1,0,27.65,0,2878,0.0002,0.9609403254972876,0.0,0,0,electronics,mobile,FR,False,0
39172,123,18.33,2,2389,0,0,20.98,0,2678,0.0002,0.8736892278360342,0.0,0,0,other,mobile,US,False,0
39173,3620,8.61,23,317,0,0,20.86,1,632,0.1036,0.41275167785234895,0.0,0,1,restaurant,mobile,DE,False,0
39174,2529,158.53,11,316,1,0,132.1,0,604,0.1794,1.2000757002271008,0.0,0,0,entertainment,desktop,GB,False,0
39175,4066,4.77,17,1259,1,1,5.15,1,1342,0.0319,0.9262135922330096,1.0,0,1,gambling,desktop,CA,False,0
39176,1659,231.63,5,3063,1,1,82.63,0,3270,0.0002,2.8032191697930533,1.0,0,0,electronics,desktop,US,False,0
39177,7679,260.14,8,1593,2,0,36.53,1,1822,0.0315,7.1212701888858465,0.0,0,1,gambling,mobile,GB,False,0
39178,6544,40.74,3,2171,2,0,21.79,0,2233,0.0007,1.8696649839375863,0.0,0,0,grocery,mobile,US,True,0
39179,3895,84.52,17,2222,6,0,41.85,1,2590,0.0012,2.019593787335723,0.0,0,1,restaurant,desktop,US,False,0
39180,6987,55.2,5,1933,1,1,44.32,0,1934,0.0006,1.2454873646209388,1.0,0,0,entertainment,pos,US,False,0
